77.3270 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?
94.8679 	EXP 	i4: texRes = 128.0
94.8679 	EXP 	i5: texRes = 128.0
94.8679 	EXP 	i6: texRes = 128.0
94.8679 	EXP 	i1: texRes = 128.0
94.8679 	EXP 	i2: texRes = 128.0
94.8679 	EXP 	i3: texRes = 128.0
94.8679 	EXP 	idel: texRes = 128.0
94.8679 	EXP 	i0: texRes = 128.0
94.8679 	EXP 	ienter: texRes = 128.0
95.0053 	EXP 	i7: texRes = 256.0
95.0053 	EXP 	i8: texRes = 128.0
95.0053 	EXP 	i9: texRes = 128.0
95.0053 	EXP 	i4: texRes = 128.0
95.0053 	EXP 	i5: texRes = 128.0
95.0053 	EXP 	i6: texRes = 128.0
95.0053 	EXP 	i1: texRes = 128.0
95.0053 	EXP 	i2: texRes = 128.0
95.0053 	EXP 	i3: texRes = 128.0
95.0053 	EXP 	idel: texRes = 128.0
95.0053 	EXP 	i0: texRes = 128.0
95.0053 	EXP 	ienter: texRes = 128.0
95.1648 	EXP 	i7: texRes = 256.0
95.1648 	EXP 	i8: texRes = 128.0
95.1648 	EXP 	i9: texRes = 128.0
95.1648 	EXP 	i4: texRes = 128.0
95.1648 	EXP 	i5: texRes = 128.0
95.1648 	EXP 	i6: texRes = 128.0
95.1648 	EXP 	i1: texRes = 128.0
95.1648 	EXP 	i2: texRes = 128.0
95.1648 	EXP 	i3: texRes = 128.0
95.1648 	EXP 	idel: texRes = 128.0
95.1648 	EXP 	i0: texRes = 128.0
95.1648 	EXP 	ienter: texRes = 128.0
95.3318 	EXP 	i7: texRes = 256.0
95.3318 	EXP 	i8: texRes = 128.0
95.3318 	EXP 	i9: texRes = 128.0
95.3318 	EXP 	i4: texRes = 128.0
95.3318 	EXP 	i5: texRes = 128.0
95.3318 	EXP 	i6: texRes = 128.0
95.3318 	EXP 	i1: texRes = 128.0
95.3318 	EXP 	i2: texRes = 128.0
95.3318 	EXP 	i3: texRes = 128.0
95.3318 	EXP 	idel: texRes = 128.0
95.3318 	EXP 	i0: texRes = 128.0
95.3318 	EXP 	ienter: texRes = 128.0
95.4725 	EXP 	i7: texRes = 256.0
95.4725 	EXP 	i8: texRes = 128.0
95.4725 	EXP 	i9: texRes = 128.0
95.4725 	EXP 	i4: texRes = 128.0
95.4725 	EXP 	i5: texRes = 128.0
95.4725 	EXP 	i6: texRes = 128.0
95.4725 	EXP 	i1: texRes = 128.0
95.4725 	EXP 	i2: texRes = 128.0
95.4725 	EXP 	i3: texRes = 128.0
95.4725 	EXP 	idel: texRes = 128.0
95.4725 	EXP 	i0: texRes = 128.0
95.4725 	EXP 	ienter: texRes = 128.0
95.6105 	EXP 	i7: texRes = 256.0
95.6105 	EXP 	i8: texRes = 128.0
95.6105 	EXP 	i9: texRes = 128.0
95.6105 	EXP 	i4: texRes = 128.0
95.6105 	EXP 	i5: texRes = 128.0
95.6105 	EXP 	i6: texRes = 128.0
95.6105 	EXP 	i1: texRes = 128.0
95.6105 	EXP 	i2: texRes = 128.0
95.6105 	EXP 	i3: texRes = 128.0
95.6105 	EXP 	idel: texRes = 128.0
95.6105 	EXP 	i0: texRes = 128.0
95.6105 	EXP 	ienter: texRes = 128.0
95.7493 	EXP 	i7: texRes = 256.0
95.7493 	EXP 	i8: texRes = 128.0
95.7493 	EXP 	i9: texRes = 128.0
