26.0130 	EXP 	i3: texRes = 128.0
26.0130 	EXP 	idel: texRes = 128.0
26.0130 	EXP 	i0: texRes = 128.0
26.0130 	EXP 	ienter: texRes = 128.0
26.0464 	EXP 	i7: texRes = 256.0
26.0464 	EXP 	i8: texRes = 128.0
26.0464 	EXP 	i9: texRes = 128.0
26.0464 	EXP 	i4: texRes = 128.0
26.0464 	EXP 	i5: texRes = 128.0
26.0464 	EXP 	i6: texRes = 128.0
26.0464 	EXP 	i1: texRes = 128.0
26.0464 	EXP 	i2: texRes = 128.0
26.0464 	EXP 	i3: texRes = 128.0
26.0464 	EXP 	idel: texRes = 128.0
26.0464 	EXP 	i0: texRes = 128.0
26.0464 	EXP 	ienter: texRes = 128.0
26.0797 	EXP 	i7: texRes = 256.0
26.0797 	EXP 	i8: texRes = 128.0
26.0797 	EXP 	i9: texRes = 128.0
26.0797 	EXP 	i4: texRes = 128.0
26.0797 	EXP 	i5: texRes = 128.0
26.0797 	EXP 	i6: texRes = 128.0
26.0797 	EXP 	i1: texRes = 128.0
26.0797 	EXP 	i2: texRes = 128.0
26.0797 	EXP 	i3: texRes = 128.0
26.0797 	EXP 	idel: texRes = 128.0
26.0797 	EXP 	i0: texRes = 128.0
26.0797 	EXP 	ienter: texRes = 128.0
26.1131 	EXP 	i7: texRes = 256.0
26.1131 	EXP 	i8: texRes = 128.0
26.1131 	EXP 	i9: texRes = 128.0
26.1131 	EXP 	i4: texRes = 128.0
26.1131 	EXP 	i5: texRes = 128.0
26.1131 	EXP 	i6: texRes = 128.0
26.1131 	EXP 	i1: texRes = 128.0
26.1131 	EXP 	i2: texRes = 128.0
26.1131 	EXP 	i3: texRes = 128.0
26.1131 	EXP 	idel: texRes = 128.0
26.1131 	EXP 	i0: texRes = 128.0
26.1131 	EXP 	ienter: texRes = 128.0
26.1462 	EXP 	i7: texRes = 256.0
26.1462 	EXP 	i8: texRes = 128.0
26.1462 	EXP 	i9: texRes = 128.0
26.1462 	EXP 	i4: texRes = 128.0
26.1462 	EXP 	i5: texRes = 128.0
26.1462 	EXP 	i6: texRes = 128.0
26.1462 	EXP 	i1: texRes = 128.0
26.1462 	EXP 	i2: texRes = 128.0
26.1462 	EXP 	i3: texRes = 128.0
26.1462 	EXP 	idel: texRes = 128.0
26.1462 	EXP 	i0: texRes = 128.0
26.1462 	EXP 	ienter: texRes = 128.0
26.1798 	EXP 	i7: texRes = 256.0
26.1798 	EXP 	i8: texRes = 128.0
26.1798 	EXP 	i9: texRes = 128.0
26.1798 	EXP 	i4: texRes = 128.0
26.1798 	EXP 	i5: texRes = 128.0
26.1798 	EXP 	i6: texRes = 128.0
26.1798 	EXP 	i1: texRes = 128.0
26.1798 	EXP 	i2: texRes = 128.0
26.1798 	EXP 	i3: texRes = 128.0
26.1798 	EXP 	idel: texRes = 128.0
26.1798 	EXP 	i0: texRes = 128.0
26.1798 	EXP 	ienter: texRes = 128.0
26.2131 	EXP 	i7: texRes = 256.0
26.2131 	EXP 	i8: texRes = 128.0
26.2131 	EXP 	i9: texRes = 128.0
26.2131 	EXP 	i4: texRes = 128.0
26.2131 	EXP 	i5: texRes = 128.0
26.2131 	EXP 	i6: texRes = 128.0
26.2131 	EXP 	i1: texRes = 128.0
26.2131 	EXP 	i2: texRes = 128.0
26.2131 	EXP 	i3: texRes = 128.0
26.2131 	EXP 	idel: texRes = 128.0
26.2131 	EXP 	i0: texRes = 128.0
26.2131 	EXP 	ienter: texRes = 128.0
26.2465 	EXP 	i7: texRes = 256.0
26.2465 	EXP 	i8: texRes = 128.0
26.2465 	EXP 	i9: texRes = 128.0
26.2465 	EXP 	i4: texRes = 128.0
26.2465 	EXP 	i5: texRes = 128.0
26.2465 	EXP 	i6: texRes = 128.0
26.2465 	EXP 	i1: texRes = 128.0
26.2465 	EXP 	i2: texRes = 128.0
26.2465 	EXP 	i3: texRes = 128.0
26.2465 	EXP 	idel: texRes = 128.0
26.2465 	EXP 	i0: texRes = 128.0
26.2465 	EXP 	ienter: texRes = 128.0
26.2798 	EXP 	i7: texRes = 256.0
26.2798 	EXP 	i8: texRes = 128.0
26.2798 	EXP 	i9: texRes = 128.0
26.2798 	EXP 	i4: texRes = 128.0
26.2798 	EXP 	i5: texRes = 128.0
26.2798 	EXP 	i6: texRes = 128.0
26.2798 	EXP 	i1: texRes = 128.0
26.2798 	EXP 	i2: texRes = 128.0
26.2798 	EXP 	i3: texRes = 128.0
26.2798 	EXP 	idel: texRes = 128.0
26.2798 	EXP 	i0: texRes = 128.0
26.2798 	EXP 	ienter: texRes = 128.0
26.3131 	EXP 	i7: texRes = 256.0
26.3131 	EXP 	i8: texRes = 128.0
26.3131 	EXP 	i9: texRes = 128.0
26.3131 	EXP 	i4: texRes = 128.0
26.3131 	EXP 	i5: texRes = 128.0
26.3131 	EXP 	i6: texRes = 128.0
26.3131 	EXP 	i1: texRes = 128.0
26.3131 	EXP 	i2: texRes = 128.0
26.3131 	EXP 	i3: texRes = 128.0
26.3131 	EXP 	idel: texRes = 128.0
26.3131 	EXP 	i0: texRes = 128.0
26.3131 	EXP 	ienter: texRes = 128.0
26.3464 	EXP 	i7: texRes = 256.0
26.3464 	EXP 	i8: texRes = 128.0
26.3464 	EXP 	i9: texRes = 128.0
26.3464 	EXP 	i4: texRes = 128.0
26.3464 	EXP 	i5: texRes = 128.0
26.3464 	EXP 	i6: texRes = 128.0
26.3464 	EXP 	i1: texRes = 128.0
26.3464 	EXP 	i2: texRes = 128.0
26.3464 	EXP 	i3: texRes = 128.0
26.3464 	EXP 	idel: texRes = 128.0
26.3464 	EXP 	i0: texRes = 128.0
26.3464 	EXP 	ienter: texRes = 128.0
26.3799 	EXP 	i7: texRes = 256.0
26.3799 	EXP 	i8: texRes = 128.0
26.3799 	EXP 	i9: texRes = 128.0
26.3799 	EXP 	i4: texRes = 128.0
26.3799 	EXP 	i5: texRes = 128.0
26.3799 	EXP 	i6: texRes = 128.0
26.3799 	EXP 	i1: texRes = 128.0
26.3799 	EXP 	i2: texRes = 128.0
26.3799 	EXP 	i3: texRes = 128.0
26.3799 	EXP 	idel: texRes = 128.0
26.3799 	EXP 	i0: texRes = 128.0
26.3799 	EXP 	ienter: texRes = 128.0
26.4131 	EXP 	i7: texRes = 256.0
26.4131 	EXP 	i8: texRes = 128.0
